ProductID, Symbol                , ExchangeID, Bloomberg code,Name
4664687,7282, XTKS     ,7282 JT EQUITY    ,TOYODA GOSEI CO LTD
4664688, PSG                   , XMAD     ,PSG SM EQUITY     ,PROSEGUR COMP SEGURIDAD
4664689,6506, XTKS     ,6506 JT EQUITY    ,YASKAWA ELECTRIC CORP
4664690,5901, XTKS     ,5901 JT EQUITY    ,TOYO SEIKAN GROUP HOLDINGS L
4664691,7459, XTKS     ,7459 JT EQUITY    ,MEDIPAL HOLDINGS CORP
4664692,8233, XTKS     ,8233 JT EQUITY    ,TAKASHIMAYA CO LTD
4664693, TGP                   , XNAS     ,TGP UN EQUITY     ,TEEKAY LNG PARTNERS LP
4664694, GN                    , XCSE     ,GN DC EQUITY      ,GN STORE NORD A/S
4664695, HUSQ B , XSTO     ,HUSQB SS EQUITY   ,HUSQVARNA AB-B SHS
4664696, BLD                   , XASX     ,BLD AU EQUITY     ,BORAL LTD
4664697,8473, XTKS     ,8473 JT EQUITY    ,SBI HOLDINGS INC
4664698, NFX                   , XNAS     ,NFX UN EQUITY     ,NEWFIELD EXPLORATION CO
4664699, ALU                   , XNAS     ,ALU UN EQUITY     ,ALCATEL-LUCENT-SPONSORED ADR
4664700, SECU B                , XSTO     ,SECUB SS EQUITY   ,SECURITAS AB-B SHS
4664701, BWC                   , XNAS     ,BWC UN EQUITY     ,BABCOCK & WILCOX CO/THE
4664702, XVOLB                 , XMAD     ,XVOLB SM EQUITY   ,VOLCAN CIA MINERA SAA-CMN B
4664703, PGS                   , XOSL     ,PGS NO EQUITY     ,PETROLEUM GEO-SERVICES
4664704, U06                   , XSES     ,UIC SP EQUITY     ,UNITED INDUSTRIAL CORP LTD
4664705,8252, XTKS     ,8252 JT EQUITY    ,MARUI GROUP CO LTD
4664706, EWY                   , ARCX     ,EWY UP EQUITY     ,ISHARES MSCI SOUTH KOREA CAP
4664707, MFA                   , XNAS     ,MFA UN EQUITY     ,MFA FINANCIAL INC
4664708,8036, XTKS     ,8036 JT EQUITY    ,HITACHI HIGH-TECHNOLOGIES CO
4664709, CIM                   , XNAS     ,CIM UN EQUITY     ,CHIMERA INVESTMENT CORP
4664710, T82U                  , XSES     ,SUN SP EQUITY     ,SUNTEC REIT
4664711, TL5 , XMAD     ,TL5 SM EQUITY     ,MEDIASET ESPANA COMUNICACION
4664712,9533, XTKS     ,9533 JT EQUITY    ,TOHO GAS CO LTD
4664713, C52                   , XSES     ,CD SP EQUITY      ,COMFORTDELGRO CORP LTD
4664714,6113, XTKS     ,6113 JT EQUITY    ,AMADA CO LTD
4664715,7276, XTKS     ,7276 JT EQUITY    ,KOITO MANUFACTURING CO LTD
4664716, K71U                  , XSES     ,KREIT SP EQUITY   ,KEPPEL REIT
4664717, ICF                   , ARCX     ,ICF UP EQUITY     ,ISHARES COHEN & STEERS REIT
4664718,4768, XTKS     ,4768 JT EQUITY    ,OTSUKA CORP
4664719,5002, XTKS     ,5002 JT EQUITY    ,SHOWA SHELL SEKIYU KK
4664720, ELI1V , XHEL     ,ELI1V FH EQUITY   ,ELISA OYJ
4664721, FNTN , XETR     ,FNTN GY EQUITY    ,FREENET AG
4664722,4091, XTKS     ,4091 JT EQUITY    ,TAIYO NIPPON SANSO CORP
4664723,9987, XTKS     ,9987 JT EQUITY    ,SUZUKEN CO LTD
4664724, CLF                   , XNAS     ,CLF UN EQUITY     ,CLIFFS NATURAL RESOURCES INC
4664725,9009, XTKS     ,9009 JT EQUITY    ,KEISEI ELECTRIC RAILWAY CO
4664726,2002, XTKS     ,2002 JT EQUITY    ,NISSHIN SEIFUN GROUP INC
4664727,6481, XTKS     ,6481 JT EQUITY    ,THK CO LTD
4664728, BKT , XMAD     ,BKT SM EQUITY     ,BANKINTER SA
4664729, DWNI , XETR     ,DWNI GY EQUITY    ,DEUTSCHE WOHNEN AG-BR
4664730,1803, XTKS     ,1803 JT EQUITY    ,SHIMIZU CORP
4664731, WDI , XETR     ,WDI GY EQUITY     ,WIRECARD AG
4664732,2432, XTKS     ,2432 JT EQUITY    ,DENA CO LTD
4664733,9505, XTKS     ,9505 JT EQUITY    ,HOKURIKU ELECTRIC POWER CO
4664734,2229, XTKS     ,2229 JT EQUITY    ,CALBEE INC
4664735, TEO                   , XNAS     ,TEO UN EQUITY     ,TELECOM ARGENTINA SA-SP ADR
4664736,2784, XTKS     ,2784 JT EQUITY    ,ALFRESA HOLDINGS CORP
4664737, NHC                   , XASX     ,NHC AU EQUITY     ,NEW HOPE CORP LTD
4664738, KESBV , XHEL     ,KESBV FH EQUITY   ,KESKO OYJ-B SHS
4664739,6366, XTKS     ,6366 JT EQUITY    ,CHIYODA CORP
4664740,6841, XTKS     ,6841 JT EQUITY    ,YOKOGAWA ELECTRIC CORP
4664741, EBRO , XMAD     ,EBRO SM EQUITY    ,EBRO FOODS SA
4664742, VGT                   , ARCX     ,VGT UP EQUITY     ,VANGUARD INFO TECH ETF
4664743, TUI1 , XETR     ,TUI1 GY EQUITY    ,TUI AG
4664744,7240, XTKS     ,7240 JT EQUITY    ,NOK CORP
4664745, VBR                   , ARCX     ,VBR UP EQUITY     ,VANGUARD SMALL-CAP VALUE ETF
4664746,8382, XTKS     ,8382 JT EQUITY    ,CHUGOKU BANK LTD/THE
4664747,4202, XTKS     ,4202 JT EQUITY    ,DAICEL CORP
4664748, IJJ                   , ARCX     ,IJJ UP EQUITY     ,ISHARES S&P MID-CAP 400 VALU
4664749,5991, XTKS     ,5991 JT EQUITY    ,NHK SPRING CO LTD
4664750, FOE                   , XOSL     ,FOE NO EQUITY     ,FRED OLSEN ENERGY ASA
4664751, PBI                   , XNAS     ,PBI UN EQUITY     ,PITNEY BOWES INC
4664752,7936, XTKS     ,7936 JT EQUITY    ,ASICS CORP
4664753,3116, XTKS     ,3116 JT EQUITY    ,TOYOTA BOSHOKU CORP
4664754, CPR , XLIS     ,CPR PL EQUITY     ,CIMPOR-CIMENTOS DE PORTUGAL
4664755,8589, XTKS     ,8589 JT EQUITY    ,APLUS FINANCIAL CO LTD
4664756, EWG                   , ARCX     ,EWG UP EQUITY     ,ISHARES MSCI GERMANY ETF
4664757, ACKB , XBRU     ,ACKB BB EQUITY    ,ACKERMANS & VAN HAAREN
4664758,4612, XTKS     ,4612 JT EQUITY    ,NIPPON PAINT CO LTD
4664759,9435, XTKS     ,9435 JT EQUITY    ,HIKARI TSUSHIN INC
4664760, XHB                   , ARCX     ,XHB UP EQUITY     ,SPDR S&P HOMEBUILDERS ETF
4664761, LCC                   , XNAS     ,LCC US EQUITY     ,US AIRWAYS GROUP INC
4664762, ROCK B                , XCSE     ,ROCKB DC EQUITY   ,ROCKWOOL INTL A/S-B SHS
4664763, SOW , XETR     ,SOW GY EQUITY     ,SOFTWARE AG
4664764,2670, XTKS     ,2670 JT EQUITY    ,ABC-MART INC
4664765,8359, XTKS     ,8359 JT EQUITY    ,HACHIJUNI BANK LTD/THE
4664766,8439, XTKS     ,8439 JT EQUITY    ,CENTURY TOKYO LEASING CORP
4664767,6965, XTKS     ,6965 JT EQUITY    ,HAMAMATSU PHOTONICS KK
4664768,8628, XTKS     ,8628 JT EQUITY    ,MATSUI SECURITIES CO LTD
4664769, PTM                   , XASX     ,PTM AU EQUITY     ,PLATINUM ASSET MANAGEMENT
4664770, S30                   , XSES     ,SL SP EQUITY      ,SINGAPORE LAND LTD
4664771,8385, XTKS     ,8385 JT EQUITY    ,IYO BANK LTD/THE
4664772,6268, XTKS     ,6268 JT EQUITY    ,NABTESCO CORP
4664773, BSL                   , XASX     ,BSL AU EQUITY     ,BLUESCOPE STEEL LTD
4664774, RATO B                , XSTO     ,RATOB SS EQUITY   ,RATOS AB-B SHS
4664775,5214, XTKS     ,5214 JT EQUITY    ,NIPPON ELECTRIC GLASS CO LTD
4664776, HUFV A                , XSTO     ,HUFVA SS EQUITY   ,HUFVUDSTADEN AB-A SHS
4664777, VVC                   , XNAS     ,VVC UN EQUITY     ,VECTREN CORPORATION
4664778,6370, XTKS     ,6370 JT EQUITY    ,KURITA WATER INDUSTRIES LTD
4664779,8586, XTKS     ,8586 JT EQUITY    ,HITACHI CAPITAL CORP
4664780, RGC                   , XNAS     ,RGC UN EQUITY     ,REGAL ENTERTAINMENT GROUP-A
4664781,6302, XTKS     ,6302 JT EQUITY    ,SUMITOMO HEAVY INDUSTRIES
4664782, RHK , XETR     ,RHK GY EQUITY     ,RHOEN-KLINIKUM AG
4664783, PAG                   , XNAS     ,PAG UN EQUITY     ,PENSKE AUTOMOTIVE GROUP INC
4664784,1346, XTKS     ,1346 JT EQUITY    ,MAXIS NIKKEI 225 ETF
4664785, S58                   , XSES     ,SATS SP EQUITY    ,SATS LTD
4664786,4088, XTKS     ,4088 JT EQUITY    ,AIR WATER INC
4664787, JYSK                  , XCSE     ,JYSK DC EQUITY    ,JYSKE BANK-REG
4664788, XLB                   , ARCX     ,XLB UP EQUITY     ,MATERIALS SELECT SECTOR SPDR
4664789,2433, XTKS     ,2433 JT EQUITY    ,HAKUHODO DY HOLDINGS INC
4664790,9989, XTKS     ,9989 JT EQUITY    ,SUNDRUG CO LTD
4664791,4183, XTKS     ,4183 JT EQUITY    ,MITSUI CHEMICALS INC
4664792, AOL                   , XNAS     ,AOL UN EQUITY     ,AOL INC
4664793,9509, XTKS     ,9509 JT EQUITY    ,HOKKAIDO ELECTRIC POWER CO
4664794, GNC                   , XASX     ,GNC AU EQUITY     ,GRAINCORP LTD-A
4664795,6724, XTKS     ,6724 JT EQUITY    ,SEIKO EPSON CORP
4664796, ITT                   , XNAS     ,ITT UN EQUITY     ,ITT CORP
4664797, VBK                   , ARCX     ,VBK UP EQUITY     ,VANGUARD SMALL-CAP GRWTH ETF
4664798, MINT                  , ARCX     ,MINT UP EQUITY    ,PIMCO ENHANCED SHORT MATURIT
4664799,2371, XTKS     ,2371 JT EQUITY    ,KAKAKU.COM INC
4664800,9301, XTKS     ,9301 JT EQUITY    ,MITSUBISHI LOGISTICS CORP
4664801, AWC                   , XASX     ,AWC AU EQUITY     ,ALUMINA LTD
4664802, TPM                   , XASX     ,TPM AU EQUITY     ,TPG TELECOM LTD
4664803,4544, XTKS     ,4544 JT EQUITY    ,MIRACA HOLDINGS INC
4664804, BOQ                   , XASX     ,BOQ AU EQUITY     ,BANK OF QUEENSLAND LTD
4664805, EWT                   , ARCX     ,EWT UP EQUITY     ,ISHARES MSCI TAIWAN ETF
4664806, ALB , XMAD     ,ALB SM EQUITY     ,CORPORACION FINANCIERA ALBA
4664807, EGP                   , XASX     ,EGP AU EQUITY     ,ECHO ENTERTAINMENT GROUP LTD
4664808,8377, XTKS     ,8377 JT EQUITY    ,HOKUHOKU FINANCIAL GROUP INC
4664809,4205, XTKS     ,4205 JT EQUITY    ,ZEON CORP
4664810,4062, XTKS     ,4062 JT EQUITY    ,IBIDEN CO LTD
4664811,6952, XTKS     ,6952 JT EQUITY    ,CASIO COMPUTER CO LTD
4664812, TRE , XMAD     ,TRE SM EQUITY     ,TECNICAS REUNIDAS SA
4664813,6504, XTKS     ,6504 JT EQUITY    ,FUJI ELECTRIC CO LTD
4664814, FLS                   , XCSE     ,FLS DC EQUITY     ,FLSMIDTH & CO A/S
4664815, MODERN TIMES B SHARE , XSTO     ,MTGB SS EQUITY    ,MODERN TIMES GROUP-B SHS
4664816, NDA , XETR     ,NDA GY EQUITY     ,AURUBIS AG
4664817, BS6                   , XSES     ,YZJ SP EQUITY     ,YANGZIJIANG SHIPBUILDING
4664818, DUE                   , XASX     ,DUE AU EQUITY     ,DUET GROUP
4664819, GCO , XMAD     ,GCO SM EQUITY     ,GRUPO CATALANA OCCIDENTE SA
4664820, HVN                   , XASX     ,HVN AU EQUITY     ,HARVEY NORMAN HOLDINGS LTD
4664821, PGX                   , ARCX     ,PGX UP EQUITY     ,POWERSHARES PREFERRED PORTFO
4664822, MTW                   , XNAS     ,MTW UN EQUITY     ,MANITOWOC COMPANY INC
4664823, GFJ , XETR     ,GFJ GY EQUITY     ,GAGFAH SA
4664824,8379, XTKS     ,8379 JT EQUITY    ,HIROSHIMA BANK LTD/THE
4664825,4666, XTKS     ,4666 JT EQUITY    ,PARK24 CO LTD
4664826, CAST                  , XSTO     ,CAST SS EQUITY    ,CASTELLUM AB
4664827,5471, XTKS     ,5471 JT EQUITY    ,DAIDO STEEL CO LTD
4664828, PTI , XLIS     ,PTI PL EQUITY     ,PORTUCEL SA
4664829,4739, XTKS     ,4739 JT EQUITY    ,ITOCHU TECHNO-SOLUTIONS CORP
4664830,6361, XTKS     ,6361 JT EQUITY    ,EBARA CORP
4664831, IVR                   , XNAS     ,IVR UN EQUITY     ,INVESCO MORTGAGE CAPITAL
4664832, BCP , XLIS     ,BCP PL EQUITY     ,BANCO COMERCIAL PORTUGUES-R
4664833, TEN                   , XNAS     ,TEN UN EQUITY     ,TENNECO INC
4664834,2212, XTKS     ,2212 JT EQUITY    ,YAMAZAKI BAKING CO LTD
4664835, ACX , XMAD     ,ACX SM EQUITY     ,ACERINOX SA
4664836,5714, XTKS     ,5714 JT EQUITY    ,DOWA HOLDINGS CO LTD
4664837, ELI , XBRU     ,ELI BB EQUITY     ,ELIA SYSTEM OPERATOR SA/NV
4664838, TOO                   , XNAS     ,TOO UN EQUITY     ,TEEKAY OFFSHORE PARTNERS LP
4664839, SGL , XETR     ,SGL GY EQUITY     ,SGL CARBON SE
4664840,1662, XTKS     ,1662 JT EQUITY    ,JAPAN PETROLEUM EXPLORATION
4664841, SAZ , XETR     ,SAZ GY EQUITY     ,STADA ARZNEIMITTEL AG
4664842, EWW                   , ARCX     ,EWW UP EQUITY     ,ISHARES MSCI MEXICO CAPPED
4664843, ITB                   , ARCX     ,ITB UP EQUITY     ,ISHARES U.S. HOME CONSTRUCTI
4664844,9962, XTKS     ,9962 JT EQUITY    ,MISUMI GROUP INC
4664845,2768, XTKS     ,2768 JT EQUITY    ,SOJITZ CORP
4664846,8334, XTKS     ,8334 JT EQUITY    ,GUNMA BANK LTD/THE
4664847, PCY                   , ARCX     ,PCY UP EQUITY     ,POWERSHARES EM MKT SOVR DEBT
4664848, AFX , XETR     ,AFX GY EQUITY     ,CARL ZEISS MEDITEC AG - BR
4664849, CPA                   , XASX     ,CPA AU EQUITY     ,COMMONWEALTH PROPERTY OFFICE
4664850, HTS                   , XNAS     ,HTS UN EQUITY     ,HATTERAS FINANCIAL CORP
4664851,8515, XTKS     ,8515 JT EQUITY    ,AIFUL CORP
4664852,4004, XTKS     ,4004 JT EQUITY    ,SHOWA DENKO K K
4664853, NCC A                 , XSTO     ,NCCA SS EQUITY    ,NCC AB-A SHS
4664854, NCC B                 , XSTO     ,NCCB SS EQUITY    ,NCC AB-B SHS
4664855, TAH                   , XASX     ,TAH AU EQUITY     ,TABCORP HOLDINGS LTD
4664856,3401, XTKS     ,3401 JT EQUITY    ,TEIJIN LTD
4664857,4684, XTKS     ,4684 JT EQUITY    ,OBIC CO LTD
4664858,9401, XTKS     ,9401 JT EQUITY    ,TOKYO BROADCASTING SYSTEM
4664859, SSO                   , ARCX     ,SSO UP EQUITY     ,PROSHARES ULTRA S&P500
4664860, LUMI SDB              , XSTO     ,LUMI SS EQUITY    ,LUNDIN MINING CORP-SDR
4664861, OTE1V , XHEL     ,OTE1V FH EQUITY   ,OUTOTEC OYJ
4664862, PRY                   , XASX     ,PRY AU EQUITY     ,PRIMARY HEALTH CARE LTD
4664863, VWS                   , XCSE     ,VWS DC EQUITY     ,VESTAS WIND SYSTEMS A/S
4664864, YTY1V , XHEL     ,YTY1V FH EQUITY   ,YIT OYJ
4664865, M44U                  , XSES     ,MLT SP EQUITY     ,MAPLETREE LOGISTICS TRUST
4664866,9048, XTKS     ,9048 JT EQUITY    ,NAGOYA RAILROAD CO LTD
4664867, SZG , XETR     ,SZG GY EQUITY     ,SALZGITTER AG
4664868,5631, XTKS     ,5631 JT EQUITY    ,JAPAN STEEL WORKS LTD
4664869,5463, XTKS     ,5463 JT EQUITY    ,MARUICHI STEEL TUBE LTD
4664870, GUNR                  , ARCX     ,GUNR UP EQUITY    ,FLEXSHARES GLOBAL UPSTREAM N
4664871, KRA1V , XHEL     ,KRA1V FH EQUITY   ,KEMIRA OYJ
4664872,8418, XTKS     ,8418 JT EQUITY    ,YAMAGUCHI FINANCIAL GROUP IN
4664873, VXF                   , ARCX     ,VXF UP EQUITY     ,VANGUARD EXTENDED MARKET ETF
4664874,7701, XTKS     ,7701 JT EQUITY    ,SHIMADZU CORP
4664875,8585, XTKS     ,8585 JT EQUITY    ,ORIENT CORP
4664876, B2F                   , XSES     ,M1 SP EQUITY      ,M1 LTD
4664877, WALL B                , XSTO     ,WALLB SS EQUITY   ,WALLENSTAM AB-B SHS
4664878, EWA                   , ARCX     ,EWA UP EQUITY     ,ISHARES MSCI AUSTRALIA ETF
4664879, IJS                   , ARCX     ,IJS UP EQUITY     ,ISHARES S&P SMALL-CAP 600 VA
4664880,6465, XTKS     ,6465 JT EQUITY    ,HOSHIZAKI ELECTRIC CO LTD
4664881, FEZ                   , ARCX     ,FEZ UP EQUITY     ,SPDR EURO STOXX 50 ETF
4664882, SRBANK                , XOSL     ,SRBANK NO EQUITY  ,SPAREBANK 1 SR BANK ASA
4664883, VT                    , ARCX     ,VT UP EQUITY      ,VANGUARD TOT WORLD STK ETF
4664884, VIS , XMAD     ,VIS SM EQUITY     ,VISCOFAN SA
4664885, HOLM B                , XSTO     ,HOLMB SS EQUITY   ,HOLMEN AB-B SHARES
4664886,5444, XTKS     ,5444 JT EQUITY    ,YAMATO KOGYO CO LTD
4664887, DEQ , XETR     ,DEQ GY EQUITY     ,DEUTSCHE EUROSHOP AG
4664888,2531, XTKS     ,2531 JT EQUITY    ,TAKARA HOLDINGS INC
4664889, EB5                   , XSES     ,FR SP EQUITY      ,FIRST RESOURCES LTD
4664890, RDN                   , XNAS     ,RDN UN EQUITY     ,RADIAN GROUP INC
4664891,9719, XTKS     ,9719 JT EQUITY    ,SCSK CORP
4664892, SAABB , XSTO     ,SAABB SS EQUITY   ,SAAB AB-B
4664893, SKI                   , XASX     ,SKI AU EQUITY     ,SPARK INFRASTRUCTURE GROUP
4664894,9045, XTKS     ,9045 JT EQUITY    ,KEIHAN ELECTRIC RAILWAY CO
4664895,1911, XTKS     ,1911 JT EQUITY    ,SUMITOMO FORESTRY CO LTD
4664896, UFS                   , XNAS     ,UFS UN EQUITY     ,DOMTAR CORP
4664897, IEI                   , ARCX     ,IEI UP EQUITY     ,ISHARES 3-7 YEAR TREASURY BO
4664898, MLT                   , XASX     ,MLT AU EQUITY     ,MILTON CORPORATION LIMITED
4664899, RWR                   , ARCX     ,RWR UP EQUITY     ,SPDR DOW JONES REIT ETF
4664900,2809, XTKS     ,2809 JT EQUITY    ,KEWPIE CORP
4664901,4118, XTKS     ,4118 JT EQUITY    ,KANEKA CORP
4664902, ALL                   , XASX     ,ALL AU EQUITY     ,ARISTOCRAT LEISURE LTD
4664903, VPL                   , ARCX     ,VPL UP EQUITY     ,VANGUARD FTSE PACIFIC ETF
4664904,4631, XTKS     ,4631 JT EQUITY    ,DIC CORP
4664905, CRZ                   , XASX     ,CRZ AU EQUITY     ,CARSALES.COM LTD
4664906, N2IU                  , XSES     ,MCT SP EQUITY     ,MAPLETREE COMMERCIAL TRUST
4664907,6146, XTKS     ,6146 JT EQUITY    ,DISCO CORP
4664908,4021, XTKS     ,4021 JT EQUITY    ,NISSAN CHEMICAL INDUSTRIES
4664909,1944, XTKS     ,1944 JT EQUITY    ,KINDEN CORP
4664910,7313, XTKS     ,7313 JT EQUITY    ,TS TECH CO LTD
4664911, PHYS                  , ARCX     ,PHYS UP EQUITY    ,SPROTT PHYSICAL GOLD TRUST
4664912, Z25                   , XSES     ,YLLG SP EQUITY    ,YANLORD LAND GROUP LTD
4664913,6674, XTKS     ,6674 JT EQUITY    ,GS YUASA CORP
4664914,4272, XTKS     ,4272 JT EQUITY    ,NIPPON KAYAKU CO LTD
4664915, N03                   , XSES     ,NOL SP EQUITY     ,NEPTUNE ORIENT LINES LTD
4664916,9364, XTKS     ,9364 JT EQUITY    ,KAMIGUMI CO LTD
4664917, CGF                   , XASX     ,CGF AU EQUITY     ,CHALLENGER LTD
4664918, AKER                  , XOSL     ,AKER NO EQUITY    ,AKER ASA-A SHARES
4664919,3349, XTKS     ,3349 JT EQUITY    ,COSMOS PHARMACEUTICAL CORP
4664920, AXFO                  , XSTO     ,AXFO SS EQUITY    ,AXFOOD AB
4664921, PRS                   , XOSL     ,PRS NO EQUITY     ,PROSAFE SE
4664922,7951, XTKS     ,7951 JT EQUITY    ,YAMAHA CORP
4664923,8616, XTKS     ,8616 JT EQUITY    ,TOKAI TOKYO FINANCIAL HOLDIN
4664924, EZU                   , ARCX     ,EZU UP EQUITY     ,ISHARES MSCI EMU ETF
4664925,7453, XTKS     ,7453 JT EQUITY    ,RYOHIN KEIKAKU CO LTD
4664926, HYS                   , ARCX     ,HYS UP EQUITY     ,PIMCO 0-5 YEAR H/Y CORP BOND
4664927,3632, XTKS     ,3632 JT EQUITY    ,GREE INC
4664928, KRN , XETR     ,KRN GY EQUITY     ,KRONES AG
4664929, UNT                   , XNAS     ,UNT UN EQUITY     ,UNIT CORP
4664930, KCR1V , XHEL     ,KCR1V FH EQUITY   ,KONECRANES OYJ
4664931,4042, XTKS     ,4042 JT EQUITY    ,TOSOH CORP
4664932, SSAB B , XSTO     ,SSABB SS EQUITY   ,SSAB AB - B SHARES
4664933, SSAB SVENSKT A ,XSTO     ,SSABA SS EQUITY   ,SSAB AB-A SHARES
4664934, ZIL2 , XETR     ,ZIL2 GY EQUITY    ,ELRINGKLINGER AG
4664935, IDR , XMAD     ,IDR SM EQUITY     ,INDRA SISTEMAS SA
4664936, VDE                   , ARCX     ,VDE UP EQUITY     ,VANGUARD ENERGY ETF
4664937, KOG                   , XOSL     ,KOG NO EQUITY     ,KONGSBERG GRUPPEN ASA
4664938, DUE , XETR     ,DUE GY EQUITY     ,DUERR AG
4664939,4208, XTKS     ,4208 JT EQUITY    ,UBE INDUSTRIES LTD
4664940, SVW                   , XASX     ,SVW AU EQUITY     ,SEVEN GROUP HOLDINGS LTD
4664941, LJ3                   , XSES     ,OUE SP EQUITY     ,OUE LTD
4664942, WHC                   , XASX     ,WHC AU EQUITY     ,WHITEHAVEN COAL LTD
4664943, KFN                   , XNAS     ,KFN UN EQUITY     ,KKR FINANCIAL HOLDINGS LLC
4664944, EEMV                  , ARCX     ,EEMV UP EQUITY    ,ISHARES MSCI EMERGING MARKET
4664945, SCPB                  , ARCX     ,SCPB UP EQUITY    ,SPDR BARCLAYS SHORT TERM COR
4664946,4114, XTKS     ,4114 JT EQUITY    ,NIPPON SHOKUBAI CO LTD
4664947,7649, XTKS     ,7649 JT EQUITY    ,SUGI HOLDINGS CO LTD
4664948, KBE                   , ARCX     ,KBE UP EQUITY     ,SPDR S&P BANK ETF
4664949, SCZ                   , ARCX     ,SCZ UP EQUITY     ,ISHARES MSCI EAFE SMALL-CAP
4664950, AMEAS , XHEL     ,AMEAS FH EQUITY   ,AMER SPORTS OYJ
4664951,9107, XTKS     ,9107 JT EQUITY    ,KAWASAKI KISEN KAISHA LTD
4664952,4967, XTKS     ,4967 JT EQUITY    ,KOBAYASHI PHARMACEUTICAL CO
4664953, SUL                   , XASX     ,SUL AU EQUITY     ,SUPER RETAIL GROUP LTD
4664954, DETNOR                , XOSL     ,DETNOR NO EQUITY  ,DET NORSKE OLJESELSKAP ASA
4664955, HPOL B                , XSTO     ,HPOLB SS EQUITY   ,HEXPOL AB
4664956,8060, XTKS     ,8060 JT EQUITY    ,CANON MARKETING JAPAN INC
4664957, BME , XMAD     ,BME SM EQUITY     ,BOLSAS Y MERCADOS ESPANOLES
4664958, STW                   , XASX     ,STW AU EQUITY     ,SPDR S&P/ASX 200 FUND
4664959, ANN                   , XASX     ,ANN AU EQUITY     ,ANSELL LTD
4664960,6723, XTKS     ,6723 JT EQUITY    ,RENESAS ELECTRONICS CORP
4664961,1808, XTKS     ,1808 JT EQUITY    ,HASEKO CORP
4664962, HUH1V                 , XHEL     ,HUH1V FH EQUITY   ,HUHTAMAKI OYJ
4664963,8273, XTKS     ,8273 JT EQUITY    ,IZUMI CO LTD
4664964, IDV                   , ARCX     ,IDV UP EQUITY     ,ISHARES INTERNATIONAL SELECT
4664965,7762, XTKS     ,7762 JT EQUITY    ,CITIZEN HOLDINGS CO LTD
4664966, ELD                   , ARCX     ,ELD UP EQUITY     ,WISDOMTREE EMRG MKTS DEBT
4664967, MDR                   , XNAS     ,MDR UN EQUITY     ,MCDERMOTT INTL INC
4664968, NVT                   , XASX     ,NVT AU EQUITY     ,NAVITAS LTD
4664969,4540, XTKS     ,4540 JT EQUITY    ,TSUMURA & CO
4664970,2579, XTKS     ,2579 JT EQUITY    ,COCA-COLA WEST CO LTD
4664971, P34                   , XSES     ,PETRA SP EQUITY   ,PETRA FOODS LTD
4664972, F17                   , XSES     ,GUOL SP EQUITY    ,GUOCOLAND LTD
4664973, SWM                   , XASX     ,SWM AU EQUITY     ,SEVEN WEST MEDIA LTD
4664974, MTG                   , XNAS     ,MTG UN EQUITY     ,MGIC INVESTMENT CORP
4664975,8327, XTKS     ,8327 JT EQUITY    ,NISHI-NIPPON CITY BANK LTD
4664976,8609, XTKS     ,8609 JT EQUITY    ,OKASAN SECURITIES GROUP INC
4664977,6754, XTKS     ,6754 JT EQUITY    ,ANRITSU CORP
4664978, IGE                   , ARCX     ,IGE UP EQUITY     ,ISHARES NORTH AMERICAN NATUR
4664979,6995, XTKS     ,6995 JT EQUITY    ,TOKAI RIKA CO LTD
4664980, COFB , XBRU     ,COFB BB EQUITY    ,COFINIMMO
4664981, AAK                   , XSTO     ,AAK SS EQUITY     ,AARHUSKARLSHAMN AB
4664982, ALM , XMAD     ,ALM SM EQUITY     ,ALMIRALL SA
4664983, ABC                   , XASX     ,ABC AU EQUITY     ,ADELAIDE BRIGHTON LTD
4664984, GWI1 , XETR     ,GWI1 GY EQUITY    ,GERRY WEBER INTL AG
4664985,3391, XTKS     ,3391 JT EQUITY    ,TSURUHA HOLDINGS INC
4664986, STB                   , XOSL     ,STB NO EQUITY     ,STOREBRAND ASA
4664987, S08                   , XSES     ,SPOST SP EQUITY   ,SINGAPORE POST LTD
4664988,5801, XTKS     ,5801 JT EQUITY    ,FURUKAWA ELECTRIC CO LTD
4664989, VNR                   , XNYS     ,VNR UW EQUITY     ,VANGUARD NATURAL RESOURCES
4664990, S10                   , XSES     ,SUPER SP EQUITY   ,SUPER GROUP LTD
4664991, ALZ                   , XASX     ,ALZ AU EQUITY     ,AUSTRALAND PROPERTY GROUP
4664992, CYS                   , XNAS     ,CYS UN EQUITY     ,CYS INVESTMENTS INC
4664993,6592, XTKS     ,6592 JT EQUITY    ,MABUCHI MOTOR CO LTD
4664994, SCHB                  , ARCX     ,SCHB UP EQUITY    ,SCHWAB US BROAD MARKET ETF
4664995,9044, XTKS     ,9044 JT EQUITY    ,NANKAI ELECTRIC RAILWAY CO
4664996, IYW                   , ARCX     ,IYW UP EQUITY     ,ISHARES USTECHNOLOGY ETF
4664997,6976, XTKS     ,6976 JT EQUITY    ,TAIYO YUDEN CO LTD
4664998,2593, XTKS     ,2593 JT EQUITY    ,ITO EN LTD
4664999, RHM , XETR     ,RHM GY EQUITY     ,RHEINMETALL AG
4665000,8219, XTKS     ,8219 JT EQUITY    ,AOYAMA TRADING CO LTD
4665001,9409, XTKS     ,9409 JT EQUITY    ,TV ASAHI CORP
4665002,1721, XTKS     ,1721 JT EQUITY    ,COMSYS HOLDINGS CORP
4665003, CGCBV , XHEL     ,CGCBV FH EQUITY   ,CARGOTEC OYJ-B SHARE
